congress_id,session_id,vote,vote_url,result,question_description,reference_array,issue,issue_url,date
111,2,299 (89-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00299,Confirmed,"On the Nomination: Confirmation Mary Helen Murgia, of Arizona to be U.S. Circuit Judge",[],PN1576,https://www.congress.gov/nomination/111th-congress/1576,Dec 22
111,2,298 (71-26),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00298,Agreed to,"On the Resolution of Ratification: Resolution of Advice and Consent to Ratification As Amended (Treaty Doc. 111-5); Treaty between the United States of America and the Russian Federation on Measures for the Further Reduction and Limitation of Strategic Offensive Arms, signed in Prague on April 8, 2010, with Protocol",[],Treaty Doc. 111-5,https://www.congress.gov/treaty-document/111th-congress/5,Dec 22
111,2,297 (30-63),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00297,Rejected,"On the Amendment: Kyl Amdt. No. 4893; To provide that the advice and consent of the Senate to ratification of the New START Treaty is subject to an understanding regarding the non-use of covers by the Russian Federation that tend to interfere with Type One inspections and accurate warhead counting, is subject to the United States and the Russian Federation reaching an agreement regarding access and monitoring, and is subject to a certification that the Russian Federation has agreed that it will not deny telemetric exchanges on new ballistic missile systems it deploys during the duration of the Treaty.",[],Treaty Doc. 111-5,https://www.congress.gov/treaty-document/111th-congress/5,Dec 21
111,2,296 (31-62),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00296,Rejected,On the Amendment: Kyl Amdt. No. 4860; To require a certification that the President has negotiated a legally binding side agreement with the Russian Federation that the Russian Federation will not deploy a significant number of nuclear-armed sea-launched cruise missiles during the duration of the New START Treaty.,[],Treaty Doc. 111-5,https://www.congress.gov/treaty-document/111th-congress/5,Dec 21
111,2,295 (34-59),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00295,Rejected,On the Amendment: Wicker Amdt. No. 4895; To provide an understanding that provisions adopted in the Bilateral Consultative Commission that affect substantive rights or obligations under the Treaty are those that create new rights or obligations for the United States and must therefore be submitted to the Senate for its advice and consent.,[],Treaty Doc. 111-5,https://www.congress.gov/treaty-document/111th-congress/5,Dec 21
111,2,294 (61-32),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00294,Agreed to,On the Motion to Table: Motion to Table Risch Amdt. No. 4878; To provide a condition regarding the return of stolen United States military equipment.,[],Treaty Doc. 111-5,https://www.congress.gov/treaty-document/111th-congress/5,Dec 21
111,2,293 (32-63),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00293,Rejected,On the Amendment: Ensign Amdt. No. 4855; To amend the Treaty to provide for a clear definition of rail-mobile missiles.,[],Treaty Doc. 111-5,https://www.congress.gov/treaty-document/111th-congress/5,Dec 21
111,2,292 (67-28),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00292,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on Treaty Doc. 111-5 (The START Treaty); Treaty between the United States of America and the Russian Federation on Measures for the Further Reduction and Limitation of Strategic Offensive Arms, signed in Prague on April 8, 2010, with Protocol",[],Treaty Doc. 111-5,https://www.congress.gov/treaty-document/111th-congress/5,Dec 21
111,2,291 (58-37),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00291,Confirmed,"On the Nomination: Confirmation William Joseph Martinez, of Colorado, to be United States District Judge for the District of Colorado",[],PN1472,https://www.congress.gov/nomination/111th-congress/1472,Dec 21
111,2,290 (56-39),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00290,Confirmed,"On the Nomination: Confirmation Benita Y. Pearson, of Ohio to be U.S. District Judge",[],PN1248,https://www.congress.gov/nomination/111th-congress/1248,Dec 21
111,2,289 (79-16),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00289,Agreed to,"On the Motion: Motion to Concur in the House Amdt. to Senate Amdt. With Amdt. No. 4885 to H.R. 3082; A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",[],H.R. 3082,http://hdl.loc.gov/loc.uscongress/legislation.111hr3082,Dec 21
111,2,288 (82-14),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00288,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the House Amendment to the Senate Amendment to H.R. 3082 With Amdt. No. 4885; A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",[],H.R. 3082,http://hdl.loc.gov/loc.uscongress/legislation.111hr3082,Dec 21
111,2,287 (35-62),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00287,Rejected,On the Amendment: LeMieux Amdt. No. 4847; To amend the Treaty to require negotiations to address the disparity between tactical nuclear weapon stockpiles.,[],Treaty Doc. 111-5,https://www.congress.gov/treaty-document/111th-congress/5,Dec 20
