congress_id,session_id,vote,vote_url,result,question_description,reference_array,issue,issue_url,date
106,1,374 (74-24),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=1&vote=00374,Agreed to,"On the Conference Report: H.R.3194 Conference report; An act making consolidated appropriations for the fiscal year ending September 30, 2000, and for other purposes.",[],H.R. 3194,http://hdl.loc.gov/loc.uscongress/legislation.106hr3194,Nov 19
106,1,373 (87-9),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=1&vote=00373,Agreed to,"On the Cloture Motion: Motion to invoke cloture on conference report on H.R. 3194; An act making consolidated appropriations for the fiscal year ending September 30, 2000, and for other purposes.",[],H.R. 3194,http://hdl.loc.gov/loc.uscongress/legislation.106hr3194,Nov 19
106,1,372 (95-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=1&vote=00372,Agreed to,"On the Conference Report: H.R.1180 Conference Report; A bill to amend the Social Security Act to expand the availability of health care coverage for working individuals with disabilities, to establish a Ticket to Work and Self-Sufficiency Program in the Social Security Administration to provide such individuals with meaningful opportunities to work, and for other purposes.",[],H.R. 1180,http://hdl.loc.gov/loc.uscongress/legislation.106hr1180,Nov 19
106,1,371 (88-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=1&vote=00371,Agreed to,On the Amendment S.Amdt. 2781: Helms Amendment No. 2781; To provide for disaster relief and emergency assistance in North Carolina.,"[[""S.Amdt. 2781"", ""http://hdl.loc.gov/loc.uscongress/legislation.106samdt2781""]]",H.J.Res. 82,http://hdl.loc.gov/loc.uscongress/legislation.106hjres82,Nov 18
106,1,370 (56-33),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=1&vote=00370,Agreed to,On the Amendment S.Amdt. 2780: Byrd Amendment No. 2780; To provide for the disposal of excess spoil and coal mine waste.,"[[""S.Amdt. 2780"", ""http://hdl.loc.gov/loc.uscongress/legislation.106samdt2780""]]",H.J.Res. 82,http://hdl.loc.gov/loc.uscongress/legislation.106hjres82,Nov 18
106,1,369 (80-8),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=1&vote=00369,Agreed to,"On the Motion to Proceed: Motion to Proceed to Consider Conference Report to Accompany H.R.3194; An act making consolidated appropriations for the fiscal year ending September 30, 2000, and for other purposes.",[],H.R. 3194,http://hdl.loc.gov/loc.uscongress/legislation.106hr3194,Nov 18
106,1,368 (82-16),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=1&vote=00368,Agreed to,"On the Amendment S.Amdt. 2756: Feinstein Amdt. No. 2756; To discourage indiscriminate extensions of credit and resulting consumer insolvency, and for other purposes.","[[""S.Amdt. 2756"", ""http://hdl.loc.gov/loc.uscongress/legislation.106samdt2756""]]",S. 625,http://hdl.loc.gov/loc.uscongress/legislation.106s625,Nov 17
106,1,367 (54-43),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=1&vote=00367,Agreed to,On the Motion to Table S.Amdt. 2663: Motion to table Moynihan Amdt. No. 2663; To make improvements in the bill.,"[[""S.Amdt. 2663"", ""http://hdl.loc.gov/loc.uscongress/legislation.106samdt2663""]]",S. 625,http://hdl.loc.gov/loc.uscongress/legislation.106s625,Nov 17
106,1,366 (27-71),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=1&vote=00366,Rejected,"On the Amendment S.Amdt. 2752: Wellstone Amdt. No. 2752; To impose a moratorium on large agribusiness mergers and to establish a commission to review large agriculture mergers, concentratoin, and market power.","[[""S.Amdt. 2752"", ""http://hdl.loc.gov/loc.uscongress/legislation.106samdt2752""]]",S. 625,http://hdl.loc.gov/loc.uscongress/legislation.106s625,Nov 17
106,1,365 (45-51),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=1&vote=00365,Rejected,On the Amendment S.Amdt. 2532: Dodd Amdt. No. 2532 As Modified; To provide for greater protection of children and for other purposes.,"[[""S.Amdt. 2532"", ""http://hdl.loc.gov/loc.uscongress/legislation.106samdt2532""]]",S. 625,http://hdl.loc.gov/loc.uscongress/legislation.106s625,Nov 10
