congress_id,session_id,vote,vote_url,result,question_description,reference_array,issue,issue_url,date
105,1,298 (91-4),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00298,Agreed to,"On the Conference Report: conference report on h.r.2264; A bill making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 1998, and for other purposes.",[],H.R. 2264,http://hdl.loc.gov/loc.uscongress/legislation.105hr2264,Nov 08
105,1,297 (93-6),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00297,Confirmed,"On the Nomination: nomination - Christina A. Snyder, USDist. judge central Dist of CA",[],PN255,https://www.congress.gov/nomination/105th-congress/255,Nov 07
105,1,296 (90-10),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00296,Agreed to,"On the Conference Report: h.r.1119 conference report; An Act to authorize appropriations for fiscal year 1998 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to precribe personnel strengths for such fiscal year for the Armed Forces, and for other purposes.",[],H.R. 1119,http://hdl.loc.gov/loc.uscongress/legislation.105hr1119,Nov 06
105,1,295 (98-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00295,Confirmed,On the Nomination: nominiation-ronald lee gilman to be u.s. circuit judge for 6th circui,[],PN459,https://www.congress.gov/nomination/105th-congress/459,Nov 06
105,1,294 (68-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00294,Agreed to,On the Motion to Proceed: motion to proceed to consider s. 1269; An original bill to establish objectives for negotiating and procedures for implementing certain trade agreements.,[],S. 1269,http://hdl.loc.gov/loc.uscongress/legislation.105s1269,Nov 05
105,1,293 (100-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00293,Confirmed,On the Nomination: nomination James S. Gwin re: U.S.Judge for North. District of Ohio,[],PN328,https://www.congress.gov/nomination/105th-congress/328,Nov 05
105,1,292 (69-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00292,Agreed to,On Cloture on the Motion to Proceed: Motion to invoke cloture on the motion to proceed; An original bill to establish objectives for negotiating and procedures for implementing certain trade agreements.,[],S. 1269,http://hdl.loc.gov/loc.uscongress/legislation.105s1269,Nov 04
105,1,291 (56-44),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00291,Rejected,"On the Cloture Motion: motion to invoke cloture on H.R.2646; A bill to amend the Internal Revenue Code of 1986 to allow tax-free expenditures from education individual retirement accounts for elementary and secondary school expenses, to increase the maximum annual amount of contributions to such accounts, and for other purposes.",[],H.R. 2646,http://hdl.loc.gov/loc.uscongress/legislation.105hr2646,Nov 04
105,1,290 (92-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00290,Confirmed,"On the Nomination: nomination: charles rossotti, to be commissioner of internal revenue",[],PN351,https://www.congress.gov/nomination/105th-congress/351,Nov 03
105,1,289 (93-2),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00289,Agreed to,"On the Cloture Motion: motion to invoke cloture on motion to proceed to conf.rpt. on h.r.111; An Act to authorize appropriations for fiscal year 1998 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to precribe personnel strengths for such fiscal year for the Armed Forces, and for other purposes.",[],H.R. 1119,http://hdl.loc.gov/loc.uscongress/legislation.105hr1119,Oct 31
105,1,288 (56-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00288,Rejected,"On the Cloture Motion: motion to invoke cloture on H.R.2646; A bill to amend the Internal Revenue Code of 1986 to allow tax-free expenditures from education individual retirement accounts for elementary and secondary school expenses, to increase the maximum annual amount of contributions to such accounts, and for other purposes.",[],H.R. 2646,http://hdl.loc.gov/loc.uscongress/legislation.105hr2646,Oct 31
105,1,287 (69-30),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00287,Passed,"On Passage of the Bill: s.1292; A bill disapproving the cancellations transmitted by the President on October 6, 1997, regarding Public Law 105-45.",[],S. 1292,http://hdl.loc.gov/loc.uscongress/legislation.105s1292,Oct 30
105,1,286 (98-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00286,Confirmed,"On the Nomination: nomination Charles J. Siragusa, to be U.S. District Judge",[],PN455,https://www.congress.gov/nomination/105th-congress/455,Oct 30
105,1,285 (78-20),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00285,Agreed to,"On the Motion to Table: motion to table gramm motion to postpone re:conf. rpt. on h.r.1119; An Act to authorize appropriations for fiscal year 1998 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to precribe personnel strengths for such fiscal year for the Armed Forces, and for other purposes.",[],H.R. 1119,http://hdl.loc.gov/loc.uscongress/legislation.105hr1119,Oct 29
105,1,284 (99-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00284,Confirmed,"On the Nomination: nomination- william e. kennard, to be a member of the fcc",[],PN337,https://www.congress.gov/nomination/105th-congress/337,Oct 29
105,1,283 (84-14),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00283,Agreed to,"On the Conference Report: conference report to accompany h.r.2107; A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 1998, and for other purposes.",[],H.R. 2107,http://hdl.loc.gov/loc.uscongress/legislation.105hr2107,Oct 28
105,1,282 (52-48),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00282,Rejected,"On the Cloture Motion: motion to invoke cloture on modified committee amdt to s. 1173; A bill to authorize funds for construction of highways, for highway safety programs, and for mass transit programs, and for other purposes.",[],S. 1173,http://hdl.loc.gov/loc.uscongress/legislation.105s1173,Oct 28
105,1,281 (91-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00281,Confirmed,On the Nomination: nomination - thomas s. foley to be ambassador to japan,[],PN561,https://www.congress.gov/nomination/105th-congress/561,Oct 27
105,1,280 (90-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00280,Confirmed,"On the Nomination: nomination - wyche fowler, jr. to be ambassador to saudi arabia",[],PN216,https://www.congress.gov/nomination/105th-congress/216,Oct 27
105,1,279 (91-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00279,Confirmed,On the Nomination: nomination - algenon L. Marbley to be u.s. district judge,[],PN511,https://www.congress.gov/nomination/105th-congress/511,Oct 27
105,1,278 (43-49),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00278,Rejected,"On the Cloture Motion: motion to invoke cloture re: modified committee amdt to S.1173; A bill to authorize funds for construction of highways, for highway safety programs, and for mass transit programs, and for other purposes.",[],S. 1173,http://hdl.loc.gov/loc.uscongress/legislation.105s1173,Oct 24
105,1,277 (48-50),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00277,Rejected,"On the Cloture Motion: motion to invoke cloture re:modified committee amendment to s.1173; A bill to authorize funds for construction of highways, for highway safety programs, and for mass transit programs, and for other purposes.",[],S. 1173,http://hdl.loc.gov/loc.uscongress/legislation.105s1173,Oct 23
105,1,276 (100-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00276,Passed,"On the Joint Resolution: h.j.res.97; A joint resolution making further continuing appropriations for the fiscal year 1998, and for other purposes.",[],H.J.Res. 97,http://hdl.loc.gov/loc.uscongress/legislation.105hjres97,Oct 23
105,1,275 (48-52),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00275,Rejected,"On the Cloture Motion: motion to invoke cloture Re: modified committee amendment to s.1173; A bill to authorize funds for construction of highways, for highway safety programs, and for mass transit programs, and for other purposes.",[],S. 1173,http://hdl.loc.gov/loc.uscongress/legislation.105s1173,Oct 23
105,1,274 (51-48),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00274,Rejected,On the Cloture Motion S.Amdt. 1258: cloture motion re: amdt no. 1258 to s.25; To guarantee that contributions to Federal political campaigns are voluntary.,"[[""S.Amdt. 1258"", ""http://hdl.loc.gov/loc.uscongress/legislation.105samdt1258""]]",S. 25,http://hdl.loc.gov/loc.uscongress/legislation.105s25,Oct 09
105,1,273 (52-47),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00273,Rejected,"On the Cloture Motion: cloture motion, s.25 as modified; A bill to reform the financing of Federal elections.",[],S. 25,http://hdl.loc.gov/loc.uscongress/legislation.105s25,Oct 09
105,1,272 (54-45),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00272,Agreed to,"On the Motion to Adjourn: motion to adjourn; A bill to authorize funds for construction of highways, for highway safety programs, and for mass transit programs, and for other purposes.",[],S. 1173,http://hdl.loc.gov/loc.uscongress/legislation.105s1173,Oct 08
105,1,271 (94-4),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00271,Agreed to,"On the Motion for Attendance: motion to instruct sgt. at arms to request attendence of senators; A bill to authorize funds for construction of highways, for highway safety programs, and for mass transit programs, and for other purposes.",[],S. 1173,http://hdl.loc.gov/loc.uscongress/legislation.105s1173,Oct 08
105,1,270 (52-47),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00270,Rejected,On the Cloture Motion: motion to invoke cloture re:s.25 as modified; A bill to reform the financing of Federal elections.,[],S. 25,http://hdl.loc.gov/loc.uscongress/legislation.105s25,Oct 08
105,1,269 (99-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00269,Agreed to,On the Amendment S.Amdt. 1253: MACK AMDT NO. 1253; To provide relief to certain aliens who would otherwise be subject to removal from the United States.,"[[""S.Amdt. 1253"", ""http://hdl.loc.gov/loc.uscongress/legislation.105samdt1253""]]",S. 1156,http://hdl.loc.gov/loc.uscongress/legislation.105s1156,Oct 07
105,1,268 (99-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00268,Agreed to,"On the Cloture Motion S.Amdt. 1253: motion to invoke cloture re: mack amdt no. 1253, as modified; To provide relief to certain aliens who would otherwise be subject to removal from the United States.","[[""S.Amdt. 1253"", ""http://hdl.loc.gov/loc.uscongress/legislation.105samdt1253""]]",S. 1156,http://hdl.loc.gov/loc.uscongress/legislation.105s1156,Oct 07
105,1,267 (53-47),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00267,Rejected,On the Cloture Motion: motion to invoke cloture on s.25; A bill to reform the financing of Federal elections.,[],S. 25,http://hdl.loc.gov/loc.uscongress/legislation.105s25,Oct 07
105,1,266 (52-48),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00266,Rejected,On the Cloture Motion S.Amdt. 1258: motion to invoke cloture re: lott amdt no. 1258 to s.25; To guarantee that contributions to Federal political campaigns are voluntary.,"[[""S.Amdt. 1258"", ""http://hdl.loc.gov/loc.uscongress/legislation.105samdt1258""]]",S. 25,http://hdl.loc.gov/loc.uscongress/legislation.105s25,Oct 07
105,1,265 (2-97),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00265,Rejected,On the Motion to Table S.Amdt. 1253: motion to table mack amdt no. 1253 as modified; To provide relief to certain aliens who would otherwise be subject to removal from the United States.,"[[""S.Amdt. 1253"", ""http://hdl.loc.gov/loc.uscongress/legislation.105samdt1253""]]",S. 1156,http://hdl.loc.gov/loc.uscongress/legislation.105s1156,Oct 01
105,1,264 (55-45),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00264,Agreed to,"On the Conference Report: h.r.2378 conference report; A bill making appropriations for the Treasury Department, the United States Postal Service, the Executive Office of the President, and certain Independent Agencies, for the fiscal year ending September 30, 1998, and for other purposes.",[],H.R. 2378,http://hdl.loc.gov/loc.uscongress/legislation.105hr2378,Oct 01
105,1,263 (69-27),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00263,Agreed to,"On the Amendment S.Amdt. 1267: byrd amendments no. sp1267, sp1268, sp1269 en bloc; To prohibit alcoholic beverage advertisements on billboards, signs, posters, and other forms of advertising in certain publicly visible locations in the District of Columbia where children are likely to walk to school or play.","[[""S.Amdt. 1267"", ""http://hdl.loc.gov/loc.uscongress/legislation.105samdt1267""]]",S. 1156,http://hdl.loc.gov/loc.uscongress/legislation.105s1156,Sep 30
105,1,262 (99-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00262,Agreed to,"On the Conference Report: conference report on h.r.2203; A bill making appropriations for energy and water development for the fiscal year ending September 30, 1998, and for other purposes.",[],H.R. 2203,http://hdl.loc.gov/loc.uscongress/legislation.105hr2203,Sep 30
105,1,261 (99-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00261,Passed,"On the Joint Resolution: h.j.res.94; A joint resolution making continuing appropriations for the fiscal year 1998, and for other purposes.",[],H.J.Res. 94,http://hdl.loc.gov/loc.uscongress/legislation.105hjres94,Sep 30
