congress_id,session_id,vote,vote_url,result,question_description,reference_issue,reference_issue_url,issue,issue_url,date
106,2,297 (70-28),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00297,Agreed to,"On the Conference Report: H.R. 2415 Conference Report; A bill to enhance security of United States missions and personnel overseas, to authorize appropriations for the Department of State for fiscal year 2000, and for other purposes.","",,H.R. 2415,http://hdl.loc.gov/loc.uscongress/legislation.106hr2415,Dec 07
106,2,296 (67-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00296,Agreed to,"On the Cloture Motion: Motion To Invoke Cloture On Conf. Rept. To  H.R. 2415, Upon Reconsideration; A bill to enhance security of United States missions and personnel overseas, to authorize appropriations for the Department of State for fiscal year 2000, and for other purposes.","",,H.R. 2415,http://hdl.loc.gov/loc.uscongress/legislation.106hr2415,Dec 05
106,2,289 (48-43),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00289,Agreed to,"On the Conference Report: Conference Report H.R. 4942; A bill making appropriations for the government of the District of Columbia and other activities chargeable in whole or in part against the revenues of said District for the fiscal year ending September 30, 2001, and for other purposes.","",,H.R. 4942,http://hdl.loc.gov/loc.uscongress/legislation.106hr4942,Oct 27
106,2,288 (87-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00288,Agreed to,"On the Motion to Proceed: Motion To Proceed To Consider H.R. 2415 Conference Report; A bill to enhance security of United States missions and personnel overseas, to authorize appropriations for the Department of State for fiscal year 2000, and for other purposes.","",,H.R. 2415,http://hdl.loc.gov/loc.uscongress/legislation.106hr2415,Oct 27
106,2,286 (55-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00286,Agreed to,"On the Motion to Proceed: Motion To Proceed To consider H.R. 2614 Conference Report; A bill to amend the Small Business Investment Act to make improvements to the certified development company program, and for other purposes.","",,H.R. 2614,http://hdl.loc.gov/loc.uscongress/legislation.106hr2614,Oct 26
106,2,281 (56-34),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00281,Agreed to,On the Motion to Table S.Amdt. 4326: Motion To Table Feingold Amdt. No. 4326; To improve certain provisions of the bill.,S.Amdt. 4326,http://hdl.loc.gov/loc.uscongress/legislation.106samdt4326,S. 2508,http://hdl.loc.gov/loc.uscongress/legislation.106s2508,Oct 25
106,2,280 (65-27),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00280,Agreed to,"On the Conference Report: H.R. 4811 Conference Report; A bill making appropriations for foreign operations, export financing, and related programs for the fiscal year ending September 30, 2001, and for other purposes.","",,H.R. 4811,http://hdl.loc.gov/loc.uscongress/legislation.106hr4811,Oct 25
106,2,279 (89-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00279,Agreed to,"On the Motion to Proceed: Motion To Proceed To H.R. 2415 Conference Report; A bill to enhance security of United States missions and personnel overseas, to authorize appropriations for the Department of State for fiscal year 2000, and for other purposes.","",,H.R. 2415,http://hdl.loc.gov/loc.uscongress/legislation.106hr2415,Oct 19
106,2,278 (85-8),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00278,Agreed to,"On the Conference Report: Conference Report To Accompany H.R. 4635; A bill making appropriations for the Departments of Veterans Affairs and Housing and Urban Development, and for sundry independent agencies, boards, commissions, corporations, and offices for the fiscal year ending September 30, 2001, and for other purposes.","",,H.R. 4635,http://hdl.loc.gov/loc.uscongress/legislation.106hr4635,Oct 19
106,2,277 (86-8),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00277,Agreed to,"On the Conference Report: H.R. 4461 Conference Report; A bill making appropriations for Agriculture, Rural Development, Food and Drug Administration and Related Agencies programs for the fiscal year ending September 30, 2001, and for other purposes.","",,H.R. 4461,http://hdl.loc.gov/loc.uscongress/legislation.106hr4461,Oct 18
106,2,275 (90-3),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00275,Agreed to,"On the Conference Report: H.R. 4205 Conference Report; To authorize appropriations for fiscal year 2001 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe personnel strengths for such fiscal year for theArmed Forces, and for other purposes.","",,H.R. 4205,http://hdl.loc.gov/loc.uscongress/legislation.106hr4205,Oct 12
106,2,274 (84-9),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00274,Agreed to,"On the Motion: Motion To Waive CBA RE: Conference Report ; To authorize appropriations for fiscal year 2001 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe personnel strengths for such fiscal year for theArmed Forces, and for other purposes.","",,H.R. 4205,http://hdl.loc.gov/loc.uscongress/legislation.106hr4205,Oct 12
106,2,273 (58-37),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00273,Agreed to,"On the Conference Report: H.R. 4516 Conference Report Upon Reconsideration; A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2001, and for other purposes.","",,H.R. 4516,http://hdl.loc.gov/loc.uscongress/legislation.106hr4516,Oct 12
106,2,271 (56-39),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00271,Agreed to,"On the Motion to Table S.Amdt. 4309: Motion To Table Boxer Amdt. No. 4309; To express the sense of the Congress regarding the cleanup of rivers and ocean waters contaminated with DDT, PCBs, dioxins, metals and other toxic chemicals.",S.Amdt. 4309,http://hdl.loc.gov/loc.uscongress/legislation.106samdt4309,H.R. 4635,http://hdl.loc.gov/loc.uscongress/legislation.106hr4635,Oct 12
106,2,270 (63-32),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00270,Agreed to,On the Motion to Table S.Amdt. 4308: Motion To Table Boxer Amdt. No.4308; To strike the riders that delay the Environmental Protection Agency's new standard on arsenic in drinking water and that prohibit the designation of nonattainment areas under the Clean Air act.,S.Amdt. 4308,http://hdl.loc.gov/loc.uscongress/legislation.106samdt4308,H.R. 4635,http://hdl.loc.gov/loc.uscongress/legislation.106hr4635,Oct 12
106,2,269 (95-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00269,Agreed to,"On the Conference Report: H.R. 3244 Conference Report; A bill to combat trafficking of persons, especially into the sex trade, slavery, and slavery-like conditions in the United States and countries around the world through prevention, through prosecution and enforcement against traffickers, and through protection and assistance to victims of trafficking.","",,H.R. 3244,http://hdl.loc.gov/loc.uscongress/legislation.106hr3244,Oct 11
106,2,267 (78-10),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00267,Agreed to,"On the Conference Report: H.R. 4475 Conference Report; A bill making appropriations for the Department of Transportation and related agencies for the fiscal year ending September 30, 2001, and for other purposes.","",,H.R. 4475,http://hdl.loc.gov/loc.uscongress/legislation.106hr4475,Oct 06
106,2,266 (83-13),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00266,Agreed to,"On the Conference Report:  H.R. 4578  Conference Report; A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 2001, and for other purposes.","",,H.R. 4578,http://hdl.loc.gov/loc.uscongress/legislation.106hr4578,Oct 05
106,2,265 (89-8),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00265,Agreed to,"On the Cloture Motion: Motion To Invoke Cloture On H.R. 4578 Conference Report; A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 2001, and for other purposes.","",,H.R. 4578,http://hdl.loc.gov/loc.uscongress/legislation.106hr4578,Oct 05
106,2,261 (57-37),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00261,Agreed to,"On the Conference Report: H.R. 4733 Conference Report; A bill making appropriations for energy and water development for the fiscal year ending September 30, 2001, and for other purposes.","",,H.R. 4733,http://hdl.loc.gov/loc.uscongress/legislation.106hr4733,Oct 02
106,2,260 (92-3),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00260,Agreed to,On the Cloture Motion S.Amdt. 4177: Motion To Invoke Cloture On The Lott Amdt. No. 4177 To S. 2045; Of a perfecting nature.,S.Amdt. 4177,http://hdl.loc.gov/loc.uscongress/legislation.106samdt4177,S. 2045,http://hdl.loc.gov/loc.uscongress/legislation.106s2045,Sep 28
106,2,258 (96-2),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=106&session=2&vote=00258,Agreed to,On the Amendment S.Amdt. 4178: Lott Amdt. No. 4178; Of a perfecting nature.,S.Amdt. 4178,http://hdl.loc.gov/loc.uscongress/legislation.106samdt4178,S. 2045,http://hdl.loc.gov/loc.uscongress/legislation.106s2045,Sep 27
