congress_id,session_id,vote,vote_url,result,question_description,reference_array,issue,issue_url,date
112,1,235 (67-32),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00235,Agreed to,"On the Conference Report: Conference Report to Accompany H.R. 2055; A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2012, and for other purposes.",[],H.R. 2055,http://hdl.loc.gov/loc.uscongress/legislation.112hr2055,Dec 17
112,1,234 (43-56),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00234,Rejected,On the Concurrent Resolution: H. Con. Res. 94; A concurrent resolution directing the Clerk of the House of Representatives to make corrections in the enrollment of H.R. 3672.,[],H.Con.Res. 94,http://hdl.loc.gov/loc.uscongress/legislation.112hconres94,Dec 17
112,1,233 (72-27),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00233,Passed,"On Passage of the Bill: H.R. 3672; A bill making appropriations for disaster relief requirements for the fiscal year ending September 30, 2012, and for other purposes.",[],H.R. 3672,http://hdl.loc.gov/loc.uscongress/legislation.112hr3672,Dec 17
112,1,232 (89-10),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00232,Agreed to,On the Amendment S.Amdt. 1465: Reid-McConnell Amdt. No. 1465; In the nature of a substitute.,"[[""S.Amdt. 1465"", ""http://hdl.loc.gov/loc.uscongress/legislation.112samdt1465""]]",H.R. 3630,http://hdl.loc.gov/loc.uscongress/legislation.112hr3630,Dec 17
112,1,231 (95-3),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00231,Confirmed,"On the Nomination: Confirmation Morgan Christen, of Alaska, to be U.S. Circuit Judge",[],PN555,https://www.congress.gov/nomination/112th-congress/555,Dec 15
112,1,230 (86-13),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00230,Agreed to,"On the Conference Report: Conference Report To Accompany H.R. 1540; To authorize appropriations for fiscal year 2012 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",[],H.R. 1540,http://hdl.loc.gov/loc.uscongress/legislation.112hr1540,Dec 15
112,1,229 (47-53),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00229,Rejected,On the Joint Resolution: S.J.Res. 10; Joint resolution proposing a balanced budget amendment to the Constitution of the United States.,[],S.J.Res. 10,http://hdl.loc.gov/loc.uscongress/legislation.112sjres10,Dec 14
112,1,228 (21-79),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00228,Rejected,On the Joint Resolution: S.J.Res. 24; Joint resolution proposing a balanced budget amendment to the Constitution of the United States.,[],S.J.Res. 24,http://hdl.loc.gov/loc.uscongress/legislation.112sjres24,Dec 14
112,1,227 (49-37),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00227,Rejected,"On the Cloture Motion: Cloture on the Nomination of Mari Carmen Aponte, of the District of Columbia, to be Ambassador to the Republic of El Salvador",[],PN267,https://www.congress.gov/nomination/112th-congress/267,Dec 12
112,1,226 (70-16),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00226,Agreed to,"On the Cloture Motion: Cloture on the Nomination of Norman L. Eisen, of the District of Columbia, to be Ambassador to the Czech Republic",[],PN113,https://www.congress.gov/nomination/112th-congress/113,Dec 12
