congress_id,session_id,vote,vote_url,result,question_description,reference_issue,reference_issue_url,issue,issue_url,date
111,2,298 (71-26),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00298,Agreed to,"On the Resolution of Ratification: Resolution of Advice and Consent to Ratification As Amended (Treaty Doc. 111-5); Treaty between the United States of America and the Russian Federation on Measures for the Further Reduction and Limitation of Strategic Offensive Arms, signed in Prague on April 8, 2010, with Protocol","",,Treaty Doc. 111-5,https://www.congress.gov/treaty-document/111th-congress/5,Dec 22
111,2,294 (61-32),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00294,Agreed to,On the Motion to Table: Motion to Table Risch Amdt. No. 4878; To provide a condition regarding the return of stolen United States military equipment.,"",,Treaty Doc. 111-5,https://www.congress.gov/treaty-document/111th-congress/5,Dec 21
111,2,292 (67-28),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00292,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on Treaty Doc. 111-5 (The START Treaty); Treaty between the United States of America and the Russian Federation on Measures for the Further Reduction and Limitation of Strategic Offensive Arms, signed in Prague on April 8, 2010, with Protocol","",,Treaty Doc. 111-5,https://www.congress.gov/treaty-document/111th-congress/5,Dec 21
111,2,289 (79-16),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00289,Agreed to,"On the Motion: Motion to Concur in the House Amdt. to Senate Amdt. With Amdt. No. 4885 to H.R. 3082; A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.","",,H.R. 3082,http://hdl.loc.gov/loc.uscongress/legislation.111hr3082,Dec 21
111,2,288 (82-14),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00288,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the House Amendment to the Senate Amendment to H.R. 3082 With Amdt. No. 4885; A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.","",,H.R. 3082,http://hdl.loc.gov/loc.uscongress/legislation.111hr3082,Dec 21
111,2,281 (65-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00281,Agreed to,"On the Motion: Motion to Concur in the House Amendment to the Senate Amendment to H.R. 2965; A bill to amend the Small Business Act with respect to the Small Business Innovation Research Program and the Small Business Technology Transfer Program, and for other purposes.","",,H.R. 2965,http://hdl.loc.gov/loc.uscongress/legislation.111hr2965,Dec 18
111,2,279 (63-33),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00279,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 2965; A bill to amend the Small Business Act with respect to the Small Business Innovation Research Program and the Small Business Technology Transfer Program, and for other purposes.","",,H.R. 2965,http://hdl.loc.gov/loc.uscongress/legislation.111hr2965,Dec 18
111,2,277 (66-32),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00277,Agreed to,"On the Motion to Proceed: Motion to Proceed to Executive Session to Consider Treaty Doc. 111-5 Between the U.S.A. and the Russian Federation (START); Treaty between the United States of America and the Russian Federation on Measures for the Further Reduction and Limitation of Strategic Offensive Arms, signed in Prague on April 8, 2010, with Protocol","",,Treaty Doc. 111-5,https://www.congress.gov/treaty-document/111th-congress/5,Dec 15
111,2,276 (81-19),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00276,Agreed to,"On the Motion: Motion to Concur in the House Amdt. to the Senate Amdt. with Amdt. No. 4753 to H.R. 4853; A bill to amend the Internal Revenue Code of 1986 to extend the funding and expenditure authority of the Airport and Airway Trust Fund, to amend title 49, United States Code, to extend authorizations for the airport improvement program, and for other purposes.","",,H.R. 4853,http://hdl.loc.gov/loc.uscongress/legislation.111hr4853,Dec 15
111,2,272 (83-15),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00272,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Motion to Concur in the House Amdt. to Senate Amdt. with Amdt. No. 4753; A bill to amend the Internal Revenue Code of 1986 to extend the funding and expenditure authority of the Airport and Airway Trust Fund, to amend title 49, United States Code, to extend authorizations for the airport improvement program, and for other purposes.","",,H.R. 4853,http://hdl.loc.gov/loc.uscongress/legislation.111hr4853,Dec 13
111,2,271 (65-11),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00271,Agreed to,"On the Motion to Table: Motion to Table the Motion to Refer the House Message on H.R. 4853 to the Committee on Finance; A bill to amend the Internal Revenue Code of 1986 to extend the funding and expenditure authority of the Airport and Airway Trust Fund, to amend title 49, United States Code, to extend authorizations for the airport improvement program, and for other purposes.","",,H.R. 4853,http://hdl.loc.gov/loc.uscongress/legislation.111hr4853,Dec 09
111,2,268 (59-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00268,Agreed to,On the Motion to Table: Motion to Table the Motion to Proceed to S. 3992; A bill to authorize the cancellation of removal and adjustment of status of certain alien students who are long-term United States residents and who entered the United States as children and for other purposes.,"",,S. 3992,http://hdl.loc.gov/loc.uscongress/legislation.111s3992,Dec 09
111,2,265 (94-2),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00265,Agreed to,"On the Motion: Motion to Forever Disqualify G. Thomas Porteous, Jr. to Hold and Enjoy Any Office of Honor, Trust, or Profit Under the United States; A resolution impeaching G. Thomas Porteous, Jr., judge of the United States District Court for the Eastern District of Louisiana, for high crimes and misdemeanors.","",,H.Res. 1031,http://hdl.loc.gov/loc.uscongress/legislation.111hres1031,Dec 08
111,2,252 (69-26),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00252,Agreed to,On the Cloture Motion S.Amdt. 4715: Motion to Invoke Cloture on the Harkin Amdt. No. 4715; In the nature of a substitute.,S.Amdt. 4715,http://hdl.loc.gov/loc.uscongress/legislation.111samdt4715,S. 510,http://hdl.loc.gov/loc.uscongress/legislation.111s510,Nov 29
111,2,251 (57-27),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00251,Agreed to,"On the Motion to Proceed: Motion to Proceed to S. 510; A bill to amend the Federal Food, Drug, and Cosmetic Act with respect to the safety of the food supply.","",,S. 510,http://hdl.loc.gov/loc.uscongress/legislation.111s510,Nov 18
111,2,250 (74-25),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00250,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Motion to Proceed to S. 510; A bill to amend the Federal Food, Drug, and Cosmetic Act with respect to the safety of the food supply.","",,S. 510,http://hdl.loc.gov/loc.uscongress/legislation.111s510,Nov 17
111,2,248 (54-39),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00248,Agreed to,On the Resolution: H. Con. Res. 321; A concurrent resolution providing for a conditional adjourment of the House of Representatives and a conditional recess or adjournment of the Senate.,"",,H.Con.Res. 321,http://hdl.loc.gov/loc.uscongress/legislation.111hconres321,Sep 29
111,2,243 (84-14),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00243,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Motion to Proceed to H.R. 3081; Making continuing appropriations for fiscal year 2011, and for other purposes.","",,H.R. 3081,http://hdl.loc.gov/loc.uscongress/legislation.111hr3081,Sep 28
111,2,241 (48-25),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00241,Agreed to,On the Motion: Motion to Instruct the Sergeant at Arms; A bill to amend the Internal Revenue Code of 1986 to create American jobs and to prevent the offshoring of such jobs overseas.,"",,S. 3816,http://hdl.loc.gov/loc.uscongress/legislation.111s3816,Sep 27
111,2,236 (61-38),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00236,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on H.R. 5297; An act to create the Small Business Lending Fund Program to direct the Secretary of the Treasury to make capital investments in eligible institutions in order to increase the availability of credit for small businesses, to amend the Internal Revenue Code of 1986 to provide tax incentives for small business job creation, and for other purposes","",,H.R. 5297,http://hdl.loc.gov/loc.uscongress/legislation.111hr5297,Sep 16
111,2,233 (61-37),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00233,Agreed to,On the Cloture Motion S.Amdt. 4594: Motion to Invoke Cloture on the Baucus Amdt. No. 4594 to H.R. 5297; In the nature of a substitute.,S.Amdt. 4594,http://hdl.loc.gov/loc.uscongress/legislation.111samdt4594,H.R. 5297,http://hdl.loc.gov/loc.uscongress/legislation.111hr5297,Sep 14
111,2,228 (61-39),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00228,Agreed to,"On the Motion: Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1586 with Amendment No. 4575.; An act to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide for modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes.","",,H.R. 1586,http://hdl.loc.gov/loc.uscongress/legislation.111hr1586,Aug 05
111,2,225 (61-38),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00225,Agreed to,On the Motion S.Amdt. 4575: Motion to Waive All Applicable Budgetary Discipline RE: Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1586 with Amendment No. 4575.; In the nature of a substitute.,S.Amdt. 4575,http://hdl.loc.gov/loc.uscongress/legislation.111samdt4575,H.R. 1586,http://hdl.loc.gov/loc.uscongress/legislation.111hr1586,Aug 04
