congress_id,session_id,vote,vote_url,result,question_description,reference_array,issue,issue_url,date
102,1,280 (44-33),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=102&session=1&vote=00280,Passed,"On Passage of the Bill: H.R. 3435; A bill to provide funding for the resolution of failed savings associations and working capital for the Resolution Trust Corporation, to restructure the Oversight Board and the Resolution Trust Corporation, and for other purposes.",[],H.R. 3435,http://hdl.loc.gov/loc.uscongress/legislation.102hr3435,Nov 27
102,1,279 (68-15),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=102&session=1&vote=00279,Agreed to,"On the Conference Report: S. 543 Conference Report; An Act to reform Federal deposit insurance, protect the deposit insurance funds, recapitalize the Bank Insurance Fund, improve supervision and regulation of insured depository institutions, and for other purposes.",[],S. 543,http://hdl.loc.gov/loc.uscongress/legislation.102s543,Nov 27
102,1,278 (49-38),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=102&session=1&vote=00278,Rejected,On the Cloture Motion: Motion To Invoke Cloture; A bill to control and prevent crime.,[],H.R. 3371,http://hdl.loc.gov/loc.uscongress/legislation.102hr3371,Nov 27
102,1,277 (79-8),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=102&session=1&vote=00277,Agreed to,"On the Conference Report: H.R. 2950 Conference Report; A bill to develop a national intermodal surface transportation system, to authorize funds for construction of highways, for highway safety programs, and for mass transit programs, and for other purposes.",[],H.R. 2950,http://hdl.loc.gov/loc.uscongress/legislation.102hr2950,Nov 27
102,1,276 (87-7),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=102&session=1&vote=00276,Agreed to,"On the Amendment S.Amdt. 1443: Levin Amendment No. 1443; To express the sense of the Senate that the President should promptly consult with Congress for the purpose of preparing a comprehensive plan entitled ""International Investment for Democracy"" that would assist the Soviet republics to avoid social chaos and achieve economic and political stability.","[[""S.Amdt. 1443"", ""http://hdl.loc.gov/loc.uscongress/legislation.102samdt1443""]]",H.R. 3807,http://hdl.loc.gov/loc.uscongress/legislation.102hr3807,Nov 25
102,1,275 (87-7),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=102&session=1&vote=00275,Agreed to,On the Amendment S.Amdt. 1444: Boren Amendment No. 1444; To eliminate a critical threat to nuclear nonproliferation efforts by safeguarding dangerous weapons usable materials from United States and Soviet warheads.,"[[""S.Amdt. 1444"", ""http://hdl.loc.gov/loc.uscongress/legislation.102samdt1444""]]",H.R. 3807,http://hdl.loc.gov/loc.uscongress/legislation.102hr3807,Nov 25
102,1,274 (86-8),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=102&session=1&vote=00274,Agreed to,On the Resolution of Ratification S.Amdt. 1439: Nunn Amendment No. 1439; To provide for the use of Department of Defense resources for destroying Soviet nuclear and other weapons.,"[[""S.Amdt. 1439"", ""http://hdl.loc.gov/loc.uscongress/legislation.102samdt1439""]]",H.R. 3807,http://hdl.loc.gov/loc.uscongress/legislation.102hr3807,Nov 25
102,1,273 (90-4),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=102&session=1&vote=00273,Agreed to,"On the Resolution of Ratification: Treaty 102-8; The Treaty on Conventional Armed Forces in Europe (CFE), with Protocols on Existing Types (with Annex), Aircraft Reclassification, Reduction, Helicopter Recategorization, Information Exchange (with Annex), Inspection, the Joint Consultative Group, and Provisional Application; all signed at Paris on November 19, 1990",[],Treaty Doc. 102-8,https://www.congress.gov/treaty-document/102th-congress/8,Nov 25
102,1,272 (66-29),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=102&session=1&vote=00272,Agreed to,"On the Conference Report: H.R. 2521 Conference Report; A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 1992, and for other purposes.",[],H.R. 2521,http://hdl.loc.gov/loc.uscongress/legislation.102hr2521,Nov 23
102,1,271 (51-43),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=102&session=1&vote=00271,Rejected,On the Cloture Motion: Motion To Invoke Cloture; A resolution amending Senate Resolution 62 of the One Hundred Second Congress to authorize the Committee on Foreign Relations to exercise certain investigatory powers in connection with its inquiry into the release of the United States hostages in Iran.,[],S.Res. 198,http://hdl.loc.gov/loc.uscongress/legislation.102sres198,Nov 22
102,1,270 (75-17),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=102&session=1&vote=00270,Passed,"On the Joint Resolution: H. J. Res. 157; A joint resolution making dire emergency supplemental appropriations and transfers for relief from the effects of natural disasters, for other urgent needs, and for incremental costs of ""Operation Desert Sheild/Desert Storm"" for the fiscal year ending September 30, 1992, and for other purposes.",[],H.J.Res. 157,http://hdl.loc.gov/loc.uscongress/legislation.102hjres157,Nov 22
