congress_id,session_id,vote,vote_url,result,question_description,reference_issue,reference_issue_url,issue,issue_url,date
112,1,180 (60-38),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00180,Agreed to,"On the Amendment S.Amdt. 857: Menendez Amdt. No. 857; To extend loan limits for programs of the government-sponsored enterprises, the Federal Housing Administration, and the Veterans Affairs Administration, and for other purposes.",S.Amdt. 857,http://hdl.loc.gov/loc.uscongress/legislation.112samdt857,H.R. 2112,http://hdl.loc.gov/loc.uscongress/legislation.112hr2112,Oct 20
112,1,170 (59-39),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00170,Agreed to,"On the Motion to Table S.Amdt. 739: Motion to Table McCain Amdt. No. 739; To ensure that the critical surface transportation needs of the United States are made a priority by prohibiting funds from being used on lower-priority projects, such as transportation museums and landscaping.",S.Amdt. 739,http://hdl.loc.gov/loc.uscongress/legislation.112samdt739,H.R. 2112,http://hdl.loc.gov/loc.uscongress/legislation.112hr2112,Oct 19
112,1,167 (99-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00167,Agreed to,"On the Amendment S.Amdt. 775: Cornyn Amendment No. 775, As Modified; To prohibit funding for Operation Fast and Furious or similar ""gun walking"" programs.",S.Amdt. 775,http://hdl.loc.gov/loc.uscongress/legislation.112samdt775,H.R. 2112,http://hdl.loc.gov/loc.uscongress/legislation.112hr2112,Oct 18
112,1,156 (62-38),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00156,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on S. 1619; A bill to provide for identification of misaligned currency, require action to correct the misalignment, and for other purposes.","",,S. 1619,http://hdl.loc.gov/loc.uscongress/legislation.112s1619,Oct 06
112,1,155 (79-19),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00155,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Motion to Proceed to Consider S. 1619.; A bill to provide for identification of misaligned currency, require action to correct the misalignment, and for other purposes.","",,S. 1619,http://hdl.loc.gov/loc.uscongress/legislation.112s1619,Oct 03
112,1,153 (79-12),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00153,Agreed to,"On the Motion: Motion to Concur in the House Amdt. to the Senate Amdt. with an Amdt. No. 665; An Act making continuing appropriations for fiscal year 2012, and for other purposes.","",,H.R. 2608,http://hdl.loc.gov/loc.uscongress/legislation.112hr2608,Sep 26
112,1,151 (59-36),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00151,Agreed to,On the Motion to Table S.Amdt. 655: Motion to Table the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 2608 with an Amendment No. 655; To provide continuing appropriations in fiscal year 2011 and additional appropriations for disaster relief in fiscal years 2011 and 2012.,S.Amdt. 655,http://hdl.loc.gov/loc.uscongress/legislation.112samdt655,H.R. 2608,http://hdl.loc.gov/loc.uscongress/legislation.112hr2608,Sep 23
112,1,149 (69-28),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00149,Agreed to,On the Amendment S.Amdt. 633: Casey Amdt. No. 633; To extend and modify trade adjustment assistance.,S.Amdt. 633,http://hdl.loc.gov/loc.uscongress/legislation.112samdt633,H.R. 2832,http://hdl.loc.gov/loc.uscongress/legislation.112hr2832,Sep 22
112,1,139 (84-8),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00139,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 2832; A bill to extend the Generalized System of Preferences, and for other purposes.","",,H.R. 2832,http://hdl.loc.gov/loc.uscongress/legislation.112hr2832,Sep 19
112,1,135 (62-37),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00135,Agreed to,On the Amendment S.Amdt. 602: Reid Amdt. No. 602; In the nature of a substitute.,S.Amdt. 602,http://hdl.loc.gov/loc.uscongress/legislation.112samdt602,H.J.Res. 66,http://hdl.loc.gov/loc.uscongress/legislation.112hjres66,Sep 15
112,1,132 (61-38),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00132,Agreed to,On Cloture on the Motion to Proceed: Upon Reconsideration Cloture on the Motion to Proceed to Consider H.J.Res. 66; A joint resolution approving the renewal of import restrictions contained in the Burmese Freedom and Democracy Act of 2003.,"",,H.J.Res. 66,http://hdl.loc.gov/loc.uscongress/legislation.112hjres66,Sep 13
112,1,128 (50-48),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00128,Agreed to,"On the Motion to Table S.Amdt. 599: Motion to Table Coburn Amdt. No. 599 as Modified; To amend the provision relating to funding the Patent and Trademark Office by establishing a United States Patent and Trademark Office Public Enterprise Fund, and for other purposes.",S.Amdt. 599,http://hdl.loc.gov/loc.uscongress/legislation.112samdt599,H.R. 1249,http://hdl.loc.gov/loc.uscongress/legislation.112hr1249,Sep 08
112,1,125 (93-5),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00125,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Motion to Proceed to H.R. 1249; A bill to amend title 35, United States Code, to provide for patent reform.","",,H.R. 1249,http://hdl.loc.gov/loc.uscongress/legislation.112hr1249,Sep 06
112,1,123 (74-26),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00123,Agreed to,On the Motion: Motion to Concur in the House Amendment to S. 365; An act to provide for budget control.,"",,S. 365,http://hdl.loc.gov/loc.uscongress/legislation.112s365,Aug 02
112,1,121 (75-20),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00121,Agreed to,On the Motion: Motion to Instruct the Sgt. At Arms to Request Absent Senators; A bill to establish the Commission on Freedom of Information Act Processing Delays.,"",,S. 627,http://hdl.loc.gov/loc.uscongress/legislation.112s627,Jul 30
112,1,120 (59-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00120,Agreed to,On the Motion to Table: Motion to Table the Motion to Concur in the House Amendment to S. 627; A bill to establish the Commission on Freedom of Information Act Processing Delays.,"",,S. 627,http://hdl.loc.gov/loc.uscongress/legislation.112s627,Jul 29
112,1,119 (76-23),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00119,Agreed to,On the Motion: Motion to Instruct the Sergeant at Arms to Request Absent Senators; A bill to express the sense of the Senate on shared sacrifice in resolving the budget deficit.,"",,S. 1323,http://hdl.loc.gov/loc.uscongress/legislation.112s1323,Jul 29
112,1,116 (51-46),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00116,Agreed to,"On the Motion to Table: Motion to Table the Motion to Proceed to Consider H.R. 2560; A bill to cut, cap, and balance the Federal budget.","",,H.R. 2560,http://hdl.loc.gov/loc.uscongress/legislation.112hr2560,Jul 22
112,1,114 (69-30),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00114,Agreed to,On the Motion to Table S.Amdt. 564: Motion to Table Coburn Amdt. No. 564; To require evidence of causal relationships for presumptions by the Secretary of Veterans Affairs of service connection for diseases associated with exposure to certain herbicide agents.,S.Amdt. 564,http://hdl.loc.gov/loc.uscongress/legislation.112samdt564,H.R. 2055,http://hdl.loc.gov/loc.uscongress/legislation.112hr2055,Jul 20
112,1,113 (69-30),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00113,Agreed to,On the Motion to Table S.Amdt. 568: Motion to Table Vitter Amdt. No. 568; To provide that none of the funds appropriated or otherwise made available by this Act may be obligated or expended at a rate higher than the level of the Senate and House of Representative concurrent budget resolution for fiscal year 2012.,S.Amdt. 568,http://hdl.loc.gov/loc.uscongress/legislation.112samdt568,H.R. 2055,http://hdl.loc.gov/loc.uscongress/legislation.112hr2055,Jul 20
112,1,111 (56-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00111,Agreed to,"On the Motion: Motion to Waive Section 303 of the Congressional Budget Act on H.R. 2055, any amendments thereto and motions thereon; A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2012, and for other purposes.","",,H.R. 2055,http://hdl.loc.gov/loc.uscongress/legislation.112hr2055,Jul 14
112,1,110 (71-26),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00110,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Motion to Waive Section 303 of the Congressional Budget Act on H.R. 2055; A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2012, and for other purposes.","",,H.R. 2055,http://hdl.loc.gov/loc.uscongress/legislation.112hr2055,Jul 14
112,1,109 (89-11),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00109,Agreed to,"On Cloture on the Motion to Proceed: Motion to Invoke Cloture on the Motion to Proceed to H.R. 2055; A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2012, and for other purposes.","",,H.R. 2055,http://hdl.loc.gov/loc.uscongress/legislation.112hr2055,Jul 13
112,1,107 (69-27),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00107,Agreed to,On the Motion to Proceed: Motion to Proceed to Consider S. 1323; A bill to express the sense of the Senate on shared sacrifice in resolving the budget deficit.,"",,S. 1323,http://hdl.loc.gov/loc.uscongress/legislation.112s1323,Jul 11
112,1,106 (74-22),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00106,Agreed to,On Cloture on the Motion to Proceed: Motion to Invoke Cloture on the Motion to Proceed to Consider S. 1323; A bill to express the sense of the Senate on shared sacrifice in resolving the budget deficit.,"",,S. 1323,http://hdl.loc.gov/loc.uscongress/legislation.112s1323,Jul 07
112,1,105 (83-8),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00105,Agreed to,On the Motion: Motion to Instruct the Sergeant at Arms to Request Absent Senators; A bill to express the sense of the Senate on shared sacrifice in resolving the budget deficit.,"",,S. 1323,http://hdl.loc.gov/loc.uscongress/legislation.112s1323,Jul 05
112,1,103 (89-8),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00103,Agreed to,On the Resolution: S. Res. 116 as Amended; A resolution to provide for expedited Senate consideration of certain nominations subject to advice and consent.,"",,S.Res. 116,http://hdl.loc.gov/loc.uscongress/legislation.112sres116,Jun 29
112,1,98 (44-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00098,Agreed to,On the Motion: Motion to Instruct the Sgt At Arms to Request the Presence of Absentee Senators; A bill to reduce the number of executive positions subject to Senate confirmation.,"",,S. 679,http://hdl.loc.gov/loc.uscongress/legislation.112s679,Jun 28
112,1,90 (73-27),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00090,Agreed to,On the Amendment S.Amdt. 476: Feinstein Amdt. No. 476 As Modified; To repeal the Volumetric Ethanol Excise Tax Credit.,S.Amdt. 476,http://hdl.loc.gov/loc.uscongress/legislation.112samdt476,S. 782,http://hdl.loc.gov/loc.uscongress/legislation.112s782,Jun 16
112,1,84 (72-23),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00084,Agreed to,"On the Motion: Motion to Concur in the House Amendment to S. 990 with Amdt. No. 347; A bill to provide for an additional temporary extension of programs under the Small Business Act and the Small Business Investment Act of 1958, and for other purposes.","",,S. 990,http://hdl.loc.gov/loc.uscongress/legislation.112s990,May 26
112,1,83 (91-4),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00083,Agreed to,"On the Motion to Table S.Amdt. 365: Motion to Table Paul Amdt. No. 365; To limit suspicious activity reporting requirements to requests from law enforcement agencies, and for other purposes.",S.Amdt. 365,http://hdl.loc.gov/loc.uscongress/legislation.112samdt365,S. 990,http://hdl.loc.gov/loc.uscongress/legislation.112s990,May 26
112,1,82 (85-10),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00082,Agreed to,On the Motion to Table S.Amdt. 363: Motion to Table Paul Amdt. No. 363; To clarify that the authority to obtain information under the USA PATRIOT Act and subsequent reauthorizations does not include authority to obtain certain firearms records.,S.Amdt. 363,http://hdl.loc.gov/loc.uscongress/legislation.112samdt363,S. 990,http://hdl.loc.gov/loc.uscongress/legislation.112s990,May 26
112,1,81 (79-18),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00081,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Motion to Concur in the House Amendment to S. 990 with Amdt. No. 347; A bill to provide for an additional temporary extension of programs under the Small Business Act and the Small Business Investment Act of 1958, and for other purposes.","",,S. 990,http://hdl.loc.gov/loc.uscongress/legislation.112s990,May 26
112,1,76 (74-13),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00076,Agreed to,"On the Motion to Table: Motion to Table the Motion to Proceed to S. 1038; A bill to extend the expiring provisions of the USA PATRIOT Improvement and Reauthorization Act of 2005 and the Intelligence Reform and Terrorism Prevention Act of 2004 until June 1, 2015, and for other purposes.","",,S. 1038,http://hdl.loc.gov/loc.uscongress/legislation.112s1038,May 24
112,1,75 (74-8),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00075,Agreed to,"On Cloture on the Motion to Proceed: Motion to Invoke Cloture on the Motion to Proceed to Consider S. 1038; A bill to extend the expiring provisions of the USA PATRIOT Improvement and Reauthorization Act of 2005 and the Intelligence Reform and Terrorism Prevention Act of 2004 until June 1, 2015, and for other purposes.","",,S. 1038,http://hdl.loc.gov/loc.uscongress/legislation.112s1038,May 23
112,1,65 (63-33),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00065,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of John J. McConnell, Jr. of Rhode Island to be U.S. District Judge","",,PN32,https://www.congress.gov/nomination/112th-congress/32,May 04
112,1,63 (97-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00063,Agreed to,"On the Resolution: S. Res. 159; A resolution honoring the members of the military and intelligence community who carried out the mission that killed Osama bin Laden, and for other purposes.","",,S.Res. 159,http://hdl.loc.gov/loc.uscongress/legislation.112sres159,May 03
112,1,57 (64-36),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00057,Agreed to,On the Amendment S.Amdt. 273: Coburn Amdt. No. 273; To save at least $5 billion by consolidating some duplicative and overlapping government programs.,S.Amdt. 273,http://hdl.loc.gov/loc.uscongress/legislation.112samdt273,S. 493,http://hdl.loc.gov/loc.uscongress/legislation.112s493,Apr 06
112,1,55 (100-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00055,Agreed to,On the Amendment S.Amdt. 281: Coburn Amdt. No. 281; To save at least $20 million annually by ending federal unemployment payments to jobless millionaires and billionaires.,S.Amdt. 281,http://hdl.loc.gov/loc.uscongress/legislation.112samdt281,S. 493,http://hdl.loc.gov/loc.uscongress/legislation.112s493,Apr 06
112,1,50 (90-10),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00050,Agreed to,"On the Motion to Table: Motion to Table Paul Motion to Commit S. 493, to Committee on Foreign Relations, with Instructions; A bill to reauthorize and improve the SBIR and STTR programs, and for other purposes.","",,S. 493,http://hdl.loc.gov/loc.uscongress/legislation.112s493,Apr 05
112,1,43 (99-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00043,Agreed to,On the Amendment S.Amdt. 216: Casey Amdt. No. 216; To require contractors to notify small business concerns that have been included in offers relating to contracts let by Federal agencies.,S.Amdt. 216,http://hdl.loc.gov/loc.uscongress/legislation.112samdt216,S. 493,http://hdl.loc.gov/loc.uscongress/legislation.112s493,Mar 16
112,1,42 (99-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00042,Agreed to,On the Amendment S.Amdt. 193: Snowe Amdt. No. 193; To strike the Federal authorization of the National Veterans Business Development Corporation.,S.Amdt. 193,http://hdl.loc.gov/loc.uscongress/legislation.112samdt193,S. 493,http://hdl.loc.gov/loc.uscongress/legislation.112s493,Mar 16
112,1,41 (98-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00041,Agreed to,On the Amendment S.Amdt. 182: Nelson (NE) Amdt. No. 182; Of a perfecting nature.,S.Amdt. 182,http://hdl.loc.gov/loc.uscongress/legislation.112samdt182,S. 493,http://hdl.loc.gov/loc.uscongress/legislation.112s493,Mar 16
112,1,40 (84-12),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00040,Agreed to,"On the Motion to Proceed: Motion to Invoke Cloture on the Motion to Proceed to S. 493; A bill to reauthorize and improve the SBIR and STTR programs, and for other purposes.","",,S. 493,http://hdl.loc.gov/loc.uscongress/legislation.112s493,Mar 14
112,1,34 (87-3),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00034,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on S. 23; A bill to amend title 35, United States Code, to provide for patent reform.","",,S. 23,http://hdl.loc.gov/loc.uscongress/legislation.112s23,Mar 07
112,1,31 (87-13),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00031,Agreed to,On the Motion to Table S.Amdt. 133: Motion to Table Feinstein Amdt. No. 133 As Modified; To strike the first inventor to file requirement.,S.Amdt. 133,http://hdl.loc.gov/loc.uscongress/legislation.112samdt133,S. 23,http://hdl.loc.gov/loc.uscongress/legislation.112s23,Mar 03
112,1,28 (52-47),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00028,Agreed to,On the Motion to Table S.Amdt. 112: Motion to Table Toomey-Vitter Amdt. No. 112 As Modified; To require that the Government prioritize all obligations on the debt held by the public in the event that the debt limit is reached.,S.Amdt. 112,http://hdl.loc.gov/loc.uscongress/legislation.112samdt112,S. 23,http://hdl.loc.gov/loc.uscongress/legislation.112s23,Mar 01
112,1,27 (97-2),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00027,Agreed to,On the Amendment S.Amdt. 121: Leahy-Grassley Amdt. No. 121 As Modified; To improve the bill.,S.Amdt. 121,http://hdl.loc.gov/loc.uscongress/legislation.112samdt121,S. 23,http://hdl.loc.gov/loc.uscongress/legislation.112s23,Mar 01
112,1,24 (59-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00024,Agreed to,On the Motion to Table S.Amdt. 91: Motion to Table Coburn Amdt. No. 91; To decrease the Federal share of project costs under the airport improvement program for non-primary airports.,S.Amdt. 91,http://hdl.loc.gov/loc.uscongress/legislation.112samdt91,S. 223,http://hdl.loc.gov/loc.uscongress/legislation.112s223,Feb 17
112,1,22 (52-47),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=1&vote=00022,Agreed to,On the Motion to Table S.Amdt. 18: Motion to Table Paul Amdt. No. 18; To strike the provisions relating to clarifying a memorandum of understanding between the Federal Aviation Administration and the Occupational Safety and Health Administration.,S.Amdt. 18,http://hdl.loc.gov/loc.uscongress/legislation.112samdt18,S. 223,http://hdl.loc.gov/loc.uscongress/legislation.112s223,Feb 17
