congress_id,session_id,vote,vote_url,result,question_description,reference_issue,reference_issue_url,issue,issue_url,date
109,2,207 (63-36),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00207,Agreed to,On the Amendment S.Amdt. 4680: Specter Amdt. No. 4680; To modify a provision relating to Federal hopper dredges.,S.Amdt. 4680,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4680,S. 728,http://hdl.loc.gov/loc.uscongress/legislation.109s728,Jul 18
109,2,202 (84-16),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00202,Agreed to,"On the Amendment S.Amdt. 4615: Vitter Amdt. No. 4615, As Modified; To prohibit the confiscation of a firearm during an emergency or major disaster if the possession of such firearm is not prohibited under Federal or State law.",S.Amdt. 4615,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4615,H.R. 5441,http://hdl.loc.gov/loc.uscongress/legislation.109hr5441,Jul 13
109,2,192 (87-11),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00192,Agreed to,On the Amendment S.Amdt. 4560: Collins Amdt. No. 4560; To amend the Homeland Security Act of 2002 to establish the United States Emergency Management Authority.,S.Amdt. 4560,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4560,H.R. 5441,http://hdl.loc.gov/loc.uscongress/legislation.109hr5441,Jul 11
109,2,191 (68-32),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00191,Agreed to,"On the Amendment S.Amdt. 4548: Vitter Amdt. No. 4548, As Modified; To prohibit the United States Customs and Border Protection from preventing an individual not in the business of importing a prescription drug from importing an FDA-approved prescription drug.",S.Amdt. 4548,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4548,H.R. 5441,http://hdl.loc.gov/loc.uscongress/legislation.109hr5441,Jul 11
109,2,185 (98-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00185,Agreed to,"On the Amendment S.Amdt. 4471: Sessions Amdt. No. 4471 As Modified; To provide, with an offset, additional funding for missile defense testing and operations.",S.Amdt. 4471,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4471,S. 2766,http://hdl.loc.gov/loc.uscongress/legislation.109s2766,Jun 22
109,2,184 (70-28),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00184,Agreed to,On the Amendment S.Amdt. 4261: Chambliss Amdt. No. 4261; To authorize multiyear procurement of F-22A fighter aircraft and F-119 engines.,S.Amdt. 4261,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4261,S. 2766,http://hdl.loc.gov/loc.uscongress/legislation.109s2766,Jun 22
109,2,183 (98-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00183,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on S. 2766; An original bill to authorize appropriations for fiscal year 2007 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe personnel strengths for such fiscal year for the Armed Forces, and for other purposes.","",,S. 2766,http://hdl.loc.gov/loc.uscongress/legislation.109s2766,Jun 22
109,2,179 (52-46),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00179,Agreed to,On the Amendment S.Amdt. 4322: Kennedy Amdt. No. 4322; To amend the Fair Labor Standards Act of 1938 to provide for an increase in the Federal minimum wage.,S.Amdt. 4322,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4322,S. 2766,http://hdl.loc.gov/loc.uscongress/legislation.109s2766,Jun 21
109,2,178 (79-19),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00178,Agreed to,"On the Amendment S.Amdt. 4265: Nelson (FL) Amdt. No. 4265; To express the sense of Congress that the Government of Iraq should not grant amnesty to persons known to have attacked, killed, or wounded members of the Armed Forces of the United States.",S.Amdt. 4265,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4265,S. 2766,http://hdl.loc.gov/loc.uscongress/legislation.109s2766,Jun 20
109,2,177 (64-34),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00177,Agreed to,On the Amendment S.Amdt. 4272: McConnell Amdt. No. 4272 As Modified; To affirm the Iraqi Government position of no amnesty for terrorists who have attacked U.S. forces.,S.Amdt. 4272,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4272,S. 2766,http://hdl.loc.gov/loc.uscongress/legislation.109s2766,Jun 20
109,2,174 (93-6),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00174,Agreed to,On the Motion to Table S.Amdt. 4269: Motion to Table McConnell Amdt. 4269; To require the withdrawal of the United States Armed Forces from Iraq and urge the convening of an Iraq summit.,S.Amdt. 4269,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4269,S. 2766,http://hdl.loc.gov/loc.uscongress/legislation.109s2766,Jun 15
109,2,173 (99-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00173,Agreed to,On the Amendment S.Amdt. 4257: Biden Amdt. No. 4257; To state the policy of the United States on the nuclear programs of Iran.,S.Amdt. 4257,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4257,S. 2766,http://hdl.loc.gov/loc.uscongress/legislation.109s2766,Jun 15
109,2,171 (98-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00171,Agreed to,"On the Conference Report: H.R.4939 Conference Report; A bill making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes.","",,H.R. 4939,http://hdl.loc.gov/loc.uscongress/legislation.109hr4939,Jun 15
109,2,170 (98-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00170,Agreed to,On the Amendment S.Amdt. 4242: McCain Amdt. No. 4242; To require regular budgeting for ongoing military operations.,S.Amdt. 4242,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4242,S. 2766,http://hdl.loc.gov/loc.uscongress/legislation.109s2766,Jun 14
109,2,169 (55-43),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00169,Agreed to,On the Motion to Table S.Amdt. 4230: Motion to Table Dorgan Amdt. No. 4230; To improve Federal contracting and procurement by eliminating fraud and abuse and improving competition in contracting and procurement and by enhancing administration of Federal contracting personnel.,S.Amdt. 4230,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4230,S. 2766,http://hdl.loc.gov/loc.uscongress/legislation.109s2766,Jun 14
109,2,168 (97-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00168,Agreed to,"On the Amendment S.Amdt. 4208: Frist Amdt. No. 4208; To express the sense of Congress that the United States Armed Forces, the intelligence community, and other agencies, as well as the coalition partners of the United States and the Iraqi Security Forces should be commended for their actions that resulted in the death of Abu Musab al-Zarqawi, the leader of the al-Qaeda in Iraq terrorist organization and the most wanted terrorist in Iraq.",S.Amdt. 4208,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4208,S. 2766,http://hdl.loc.gov/loc.uscongress/legislation.109s2766,Jun 13
109,2,161 (85-8),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00161,Agreed to,On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Dirk Kempthorne to be Secretary of the Interior,"",,PN1446,https://www.congress.gov/nomination/109th-congress/1446,May 26
109,2,158 (67-30),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00158,Agreed to,On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Brett M. Kavanaugh to be U.S. Circuit Judge,"",,PN1179,https://www.congress.gov/nomination/109th-congress/1179,May 25
109,2,156 (56-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00156,Agreed to,On the Amendment S.Amdt. 4188: Specter Amdt. No. 4188; To improve the bill.,S.Amdt. 4188,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4188,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 25
109,2,155 (50-47),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00155,Agreed to,On the Amendment S.Amdt. 4136: Ensign Amdt. No. 4136; To ensure the integrity of the Earned Income Tax Credit program by reducing the potential for fraud and to ensure that aliens who receive an adjustment of this status under this bill meet their obligation to pay back taxes without creating a burden on the American public.,S.Amdt. 4136,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4136,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 25
109,2,153 (52-45),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00153,Agreed to,On the Amendment S.Amdt. 4083: Feingold Amdt. No. 4083; To strike the provision prohibiting a court from staying the removal of an alien in certain circumstances.,S.Amdt. 4083,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4083,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 25
109,2,152 (51-47),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00152,Agreed to,"On the Amendment S.Amdt. 4131: Bingaman Amdt. No. 4131; To limit the total number of aliens, including spouses and children, granted employment-based legal permanent resident status to 650,000 during any fiscal year.",S.Amdt. 4131,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4131,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 25
109,2,149 (62-35),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00149,Agreed to,On the Motion to Table S.Amdt. 4084: Motion to Table Chambliss Amdt. No. 4084; To modify the eligible requirements for blue card status and to increase the fines to be paid by aliens granted such status or legal permanent resident status.,S.Amdt. 4084,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4084,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 24
109,2,147 (56-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00147,Agreed to,"On the Amendment S.Amdt. 4114: Gregg Amdt. No. 4114; To amend title II of the Immigration and Nationality Act to reform the diversity visa program and create a program that awards visas to aliens with an advanced degree in science mathematics, technology, or engineering.",S.Amdt. 4114,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4114,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 24
109,2,146 (73-25),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00146,Agreed to,On the Amendment S.Amdt. 4127: Byrd Amdt. No. 4127; To fund improvements in border and interior security by assessing a $500 supplemental fee under title VI.,S.Amdt. 4127,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4127,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 24
109,2,145 (67-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00145,Agreed to,On the Motion: Motion to Waive CBA Re:  S. 2611; A bill to provide for comprehensive immigration reform and for other purposes.,"",,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 24
109,2,144 (73-25),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00144,Agreed to,On the Cloture Motion: Motion to Invoke Cloture on S. 2611; A bill to provide for comprehensive immigration reform and for other purposes.,"",,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 24
109,2,142 (63-34),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00142,Agreed to,"On the Motion to Table S.Amdt. 4142: Motion to Table Durbin Amdt. No. 4142; To authorize the waiver of certain grounds of inadmissibility or removal where denial of admission or removal would result in hardship for a spouse, parent, or child who is a citizen or permanent resident alien.",S.Amdt. 4142,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4142,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 23
109,2,141 (57-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00141,Agreed to,On the Motion to Table S.Amdt. 4106: Motion to Table Kennedy Amdt. No. 4106; To enhance the enforcement of labor protections for United States workers and guest workers.,S.Amdt. 4106,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4106,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 23
109,2,140 (59-39),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00140,Agreed to,On the Amendment S.Amdt. 4177: Grassley Amdt. No. 4177; To provide a substitute to title III.,S.Amdt. 4177,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4177,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 23
109,2,139 (79-19),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00139,Agreed to,On the Motion to Table S.Amdt. 4117: Motion to Table Leahy Amdt. No. 4117; To amend section 212 of the Immigration and Nationality Act regarding restrictions on the admission of aliens.,S.Amdt. 4117,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4117,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 23
109,2,137 (83-10),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00137,Agreed to,On the Amendment S.Amdt. 4076: Ensign Amdt. No. 4076 as Modified; To authorize the use of the National Guard to secure the southern border of the United States.,S.Amdt. 4076,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4076,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 22
109,2,136 (50-43),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00136,Agreed to,On the Motion to Table S.Amdt. 4009: Motion to Table Chambliss Amdt. No. 4009; To modify the wage requirements for employers seeking to hire H-2A and blue card agricultural workers.,S.Amdt. 4009,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4009,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 22
109,2,135 (58-35),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00135,Agreed to,On the Motion to Table S.Amdt. 3969: Motion to Table Kyl Amdt. No. 3969; To prohibit H-2C nonimmigrants from adjusting to lawful permanent resident status.,S.Amdt. 3969,http://hdl.loc.gov/loc.uscongress/legislation.109samdt3969,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 18
109,2,134 (64-32),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00134,Agreed to,"On the Amendment S.Amdt. 4038: Cornyn Amdt. No. 4038; To require aliens seeking adjustment of status under section 245B of the Immigration and Nationality Act or Deferred Mandatory Departure status under section 245C of such Act to pay a supplemental application fee, which shall be used to provide financial assistance to States for health and educational services for noncitizens.",S.Amdt. 4038,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4038,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 18
109,2,132 (58-39),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00132,Agreed to,"On the Amendment S.Amdt. 4073: Salazar Amdt. No. 4073 As Modified; To declare that English is the common and unifying language of the United States, and to preserve and enhance the role of the English language.",S.Amdt. 4073,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4073,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 18
109,2,131 (62-35),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00131,Agreed to,"On the Amendment S.Amdt. 4064: Inhofe Amdt. No. 4064; To amend title 4 United States Code, to declare English as the national language of the United States and to promote the patriotic integration of prospective US citizens.",S.Amdt. 4064,http://hdl.loc.gov/loc.uscongress/legislation.109samdt4064,S. 2611,http://hdl.loc.gov/loc.uscongress/legislation.109s2611,May 18
