congress_id,session_id,vote,vote_url,result,question_description,reference_array,issue,issue_url,date
114,1,214 (84-14),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00214,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on H.R. 1735; An act to authorize appropriations for fiscal year 2016 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",[],H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 17
114,1,213 (26-73),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00213,Rejected,"On the Amendment S.Amdt. 1473: Vitter Amdt. No. 1473 As Further Modified; To limit the retirement of Army combat units, and to provide an offset.","[[""S.Amdt. 1473"", ""http://hdl.loc.gov/loc.uscongress/legislation.114samdt1473""]]",H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 16
114,1,212 (83-15),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00212,Agreed to,On the Cloture Motion S.Amdt. 1463: Motion to Invoke Cloture on McCain Amdt. No. 1463; In the nature of a substitute.,"[[""S.Amdt. 1463"", ""http://hdl.loc.gov/loc.uscongress/legislation.114samdt1463""]]",H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 16
114,1,211 (50-49),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00211,Rejected,On the Amendment S.Amdt. 1578: Gillibrand Amdt. No. 1578; To reform procedures for determinations to proceed to trial by court-martial for certain offenses under the Uniform Code of Military Justice.,"[[""S.Amdt. 1578"", ""http://hdl.loc.gov/loc.uscongress/legislation.114samdt1578""]]",H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 16
114,1,210 (54-45),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00210,Rejected,"On the Amendment S.Amdt. 1549: Ernst Amdt. No. 1549; To provide for a temporary, emergency authorization of defense articles, defense services, and related training directly to the Kurdistan Regional Government.","[[""S.Amdt. 1549"", ""http://hdl.loc.gov/loc.uscongress/legislation.114samdt1549""]]",H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 16
114,1,209 (78-21),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00209,Agreed to,On the Amendment S.Amdt. 1889: McCain Amdt. No. 1889; To reaffirm the prohibition on torture.,"[[""S.Amdt. 1889"", ""http://hdl.loc.gov/loc.uscongress/legislation.114samdt1889""]]",H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 16
114,1,208 (62-24),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00208,Confirmed,"On the Nomination: Confirmation Matthew T. McGuire, of the District of Columbia, to be U.S. Executive Director of the International Bank for Reconstruction and Development",[],PN88,https://www.congress.gov/nomination/114th-congress/88,Jun 15
114,1,207 (56-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00207,Rejected,On the Cloture Motion S.Amdt. 1569: Motion to Invoke Cloture on Burr Amdt. No. 1569 As Modified; To improve cybersecurity in the United States through enhanced sharing of information about cybersecurity threats.,"[[""S.Amdt. 1569"", ""http://hdl.loc.gov/loc.uscongress/legislation.114samdt1569""]]",H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 11
114,1,206 (31-65),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00206,Rejected,On the Motion to Table S.Amdt. 1986: Motion to Table Kirk Amdt. No. 1986; To reauthorize and reform the Export-Import Bank of the United States.,"[[""S.Amdt. 1986"", ""http://hdl.loc.gov/loc.uscongress/legislation.114samdt1986""]]",H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 10
114,1,205 (46-51),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00205,Rejected,On the Amendment S.Amdt. 1521: Reed Amdt. No. 1521; To limit the availability of amounts authorized to be appropriated for overseas contingency operations pending relief from the spending limits under the Budget Control Act of 2011.,"[[""S.Amdt. 1521"", ""http://hdl.loc.gov/loc.uscongress/legislation.114samdt1521""]]",H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 09
114,1,204 (48-44),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00204,Agreed to,On the Amendment S.Amdt. 1506: Tillis Amdt. No. 1506; To provide for the stationing of C-130 H aircraft avionics previously modified by the Avionics Modernization Program (AMP) in support of daily training and contingency requirements for Airborne and Special Operations Forces.,"[[""S.Amdt. 1506"", ""http://hdl.loc.gov/loc.uscongress/legislation.114samdt1506""]]",H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 04
114,1,203 (53-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00203,Rejected,On the Amendment S.Amdt. 1494: Shaheen Amdt. No. 1494; To revise the definition of spouse for purposes of veterans benefits in recognition of new State definitions of spouse.,"[[""S.Amdt. 1494"", ""http://hdl.loc.gov/loc.uscongress/legislation.114samdt1494""]]",H.R. 1735,http://hdl.loc.gov/loc.uscongress/legislation.114hr1735,Jun 04
