congress_id,session_id,vote,vote_url,result,question_description,reference_issue,reference_issue_url,issue,issue_url,date
105,2,276 (89-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00276,Agreed to,On the Amendment S.Amdt. 3600: Hatch AMdt. No. 3600; To provide for protection of retirement savings.,S.Amdt. 3600,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3600,S. 1301,http://hdl.loc.gov/loc.uscongress/legislation.105s1301,Sep 17
105,2,275 (72-26),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00275,Agreed to,"On the Motion to Table S.Amdt. 3597: Motion to Table Amdt. No. 3597; To amend the Electronic Fund Transfer Act to limit fees charged by financial institutions for the use of automatic teller machines, and for other purposes.",S.Amdt. 3597,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3597,S. 1301,http://hdl.loc.gov/loc.uscongress/legislation.105s1301,Sep 17
105,2,274 (58-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00274,Agreed to,On the Motion to Table S.Amdt. 3598: Moyion to Table Dodd Amdt. No. 3598; To amend the Truth in Lending Act with respect to extensions of credit to consumers under the age of 21.,S.Amdt. 3598,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3598,S. 1301,http://hdl.loc.gov/loc.uscongress/legislation.105s1301,Sep 17
105,2,272 (55-43),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00272,Agreed to,"On the Motion: motion to adjourn; A bill to amend title 18, United States Code, to prohibit taking minors across State lines to avoid laws requiring the involvement of parents in abortion decisions.","",,S. 1645,http://hdl.loc.gov/loc.uscongress/legislation.105s1645,Sep 16
105,2,271 (97-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00271,Agreed to,"On the Motion: motion to instruct Sgt-At-Arms; A bill to amend title 18, United States Code, to prohibit taking minors across State lines to avoid laws requiring the involvement of parents in abortion decisions.","",,S. 1645,http://hdl.loc.gov/loc.uscongress/legislation.105s1645,Sep 16
105,2,270 (94-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00270,Agreed to,"On the Motion: motion to instruct Sgt-At-Arms; A bill to amend title 18, United States Code, to prohibit taking minors across State lines to avoid laws requiring the involvement of parents in abortion decisions.","",,S. 1645,http://hdl.loc.gov/loc.uscongress/legislation.105s1645,Sep 16
105,2,269 (76-22),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00269,Agreed to,On the Motion to Table S.Amdt. 3593: Motion to Table Ashcroft Amdt. No. 3593; To eliminate funding for the National Endowment for the Arts and to transfer funds for the operation of the National Park System.,S.Amdt. 3593,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3593,S. 2237,http://hdl.loc.gov/loc.uscongress/legislation.105s2237,Sep 15
105,2,268 (58-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00268,Agreed to,On the Motion to Table S.Amdt. 3591: Motion to Table Bumpers Amdt. No. 3591; To remove an anti-environmental rider.,S.Amdt. 3591,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3591,S. 2237,http://hdl.loc.gov/loc.uscongress/legislation.105s2237,Sep 15
105,2,267 (53-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00267,Agreed to,On the Motion to Table S.Amdt. 3580: motion to table Harkin amdt no. 3580; To provide emergency assistance to agricultural producers.,S.Amdt. 3580,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3580,S. 2237,http://hdl.loc.gov/loc.uscongress/legislation.105s2237,Sep 14
105,2,265 (97-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00265,Agreed to,"On Cloture on the Motion to Proceed: Motion to Invoke Cloture on Motion to Proceed to Consider S.1645; A bill to amend title 18, United States Code, to prohibit taking minors across State lines to avoid laws requiring the involvement of parents in abortion decisions.","",,S. 1645,http://hdl.loc.gov/loc.uscongress/legislation.105s1645,Sep 11
